840,2012-04-08,598.93,USD
841,2003-02-14,202.02,GBP
842,2000-07-20,828.06,GBP
843,2007-06-22,734.92,USD
844,2010-11-03,157.22,USD
845,2007-01-17,478.46,USD
846,2009-09-24,313.83,EUR
847,2002-05-18,512.37,USD
848,2016-08-23,213.59,EUR
849,2011-03-03,190.20,GBP
850,1998-09-20,580.48,GBP
851,2013-04-17,670.49,EUR
852,2017-11-15,3.52,GBP
853,2010-11-06,244.55,USD
854,2017-07-11,54.14,USD
855,2007-10-17,363.86,GBP
856,2006-02-08,181.97,EUR
857,2021-05-26,303.01,GBP
858,2005-11-17,258.83,GBP
859,2001-07-22,115.58,GBP
860,2020-03-23,998.82,USD
861,2005-11-12,271.05,EUR
862,2006-08-15,765.06,USD
863,2007-01-28,14.15,EUR
864,2021-04-22,535.93,GBP
865,2000-06-26,680.55,USD
866,2013-01-14,370.30,GBP
867,2020-02-12,119.39,EUR
868,2016-05-15,625.70,EUR
869,2009-12-11,326.50,EUR
870,2023-04-06,482.16,EUR
871,2005-05-02,921.46,USD
872,2023-10-16,780.74,EUR
873,2013-12-23,682.34,USD
874,2021-02-17,94.50,EUR
875,2014-01-01,937.62,EUR
876,2012-05-25,933.16,USD
877,2023-11-08,985.76,EUR
878,2011-01-29,142.14,GBP
879,2020-03-12,586.15,GBP
880,1999-02-25,696.35,GBP
881,2004-01-11,28.11,EUR
882,2001-12-22,294.20,GBP
883,2006-03-08,221.04,EUR
884,2011-12-29,329.28,GBP
885,1999-05-08,26.49,EUR
886,2006-10-02,343.64,EUR
887,2023-11-11,609.09,GBP
888,2008-09-10,921.97,USD
889,2002-08-13,460.66,EUR
890,2006-01-11,60.20,USD
891,2003-07-10,610.28,USD
892,2020-06-18,999.12,USD
893,2002-12-08,160.95,EUR
894,2016-03-13,180.50,GBP
895,2008-03-15,298.57,EUR
896,2023-09-12,606.62,GBP
897,2015-10-17,216.38,EUR
898,2015-06-10,910.46,USD
899,2021-07-30,48.45,USD
900,2000-05-01,477.12,USD
901,2015-12-23,316.06,USD
902,2017-07-16,740.80,USD
903,2015-12-21,736.41,EUR
904,2012-07-28,679.13,EUR
905,2013-11-08,327.74,USD
906,1998-07-09,478.66,EUR
907,2021-10-23,246.75,EUR
908,2012-07-20,568.59,EUR
909,2020-08-23,878.05,EUR
910,2008-02-12,183.72,USD
911,2015-10-24,595.71,GBP
912,2000-02-06,53.77,EUR
913,2009-12-03,890.24,GBP
914,2010-04-07,824.45,GBP
915,1999-08-10,815.29,EUR
916,2009-03-29,160.51,GBP
917,1998-08-12,569.44,EUR
918,1999-10-08,377.86,EUR
919,2011-09-13,456.54,GBP
920,2005-06-28,158.78,EUR
921,2021-01-17,352.81,EUR
922,2018-12-03,774.65,GBP
923,2004-08-28,577.68,EUR
924,2020-12-13,173.18,USD
925,2016-03-27,757.73,USD
926,2010-04-19,320.03,GBP
927,2001-12-10,971.46,GBP
928,2010-11-18,596.25,GBP
929,2023-07-30,291.47,GBP
930,2015-05-06,264.70,GBP
931,2014-06-15,605.08,GBP
932,2011-08-16,804.20,USD
933,2019-01-14,407.98,EUR
934,2008-11-13,438.34,EUR
935,2006-06-21,672.67,GBP
936,2015-03-10,768.66,USD
937,1998-07-14,463.22,EUR
938,2008-09-13,425.61,GBP
939,2012-08-07,645.09,USD
940,2010-10-11,284.30,USD
941,2000-07-21,29.55,EUR
942,2022-09-21,88.55,GBP
943,2013-08-11,577.69,GBP
944,2000-10-13,678.63,USD
945,2017-09-25,465.14,GBP
946,2002-11-25,683.79,EUR
947,2004-12-06,547.24,USD
948,2013-10-23,184.92,GBP
949,2007-01-31,808.79,GBP
950,2010-06-01,679.64,EUR
951,2019-04-27,353.16,GBP
952,2003-09-17,542.37,EUR
953,1998-03-12,538.94,GBP
954,2003-04-09,653.58,USD
955,2023-08-28,197.12,USD
956,2010-07-13,815.48,GBP
957,2002-12-25,498.49,USD
958,2018-07-17,378.56,GBP
959,2013-10-26,384.93,USD
960,2015-07-11,690.59,GBP
961,2015-04-01,850.61,USD
962,1998-04-21,978.50,USD
963,2015-01-28,583.00,USD
964,2006-04-07,704.69,USD
965,2004-07-03,572.00,GBP
966,2014-11-29,763.29,EUR
967,2001-12-11,433.64,USD
968,2008-11-19,428.05,EUR
969,2017-02-16,15.01,EUR
970,2000-02-17,337.26,GBP
971,2020-04-23,393.97,GBP
972,2012-01-06,706.82,GBP
973,2017-08-11,679.22,GBP
974,2017-04-17,511.54,USD
975,2014-01-17,54.36,GBP
976,2013-10-01,594.84,EUR
977,2001-01-23,689.45,EUR
978,2002-06-10,537.76,USD
979,2020-06-20,526.45,GBP
980,2023-03-07,753.42,EUR
981,2006-06-11,553.10,USD
982,2016-01-07,577.93,GBP
983,2013-05-26,907.46,GBP
984,2002-02-20,224.76,USD
985,2012-04-08,481.58,EUR
986,2011-12-08,672.86,EUR
987,2002-12-16,860.73,USD
988,2013-05-27,667.99,USD
989,2005-01-06,687.89,USD
990,2020-12-13,273.36,GBP
991,2006-06-09,541.35,EUR
992,2000-09-12,826.88,GBP
993,2002-10-13,463.92,GBP
994,1999-11-25,907.67,USD
995,1998-06-25,4.64,USD
996,2022-10-21,6.12,USD
997,2015-11-01,130.10,GBP
998,1998-09-10,876.70,EUR
999,2006-10-27,230.63,USD
1000,2022-10-26,744.21,USD
1001,2021-11-03,675.15,EUR
1002,2023-10-09,261.23,USD
1003,2003-06-14,191.51,EUR
1004,2021-04-03,996.48,GBP
1005,2002-10-14,39.05,EUR
1006,2001-06-01,224.52,GBP
1007,2020-01-01,613.78,GBP
1008,2017-04-26,82.41,GBP
1009,1998-07-24,898.27,GBP
1010,2012-06-25,189.64,GBP
1011,2008-09-08,464.79,USD
1012,2005-08-07,44.11,USD
1013,2002-06-18,764.17,EUR
1014,2013-08-26,252.20,USD
1015,2015-04-20,26.62,EUR
1016,2007-11-15,520.03,GBP
1017,1999-12-21,577.24,EUR
1018,2008-09-09,327.80,EUR
1019,1999-12-22,209.93,GBP
1020,2005-10-14,413.60,EUR
1021,2018-06-06,399.03,USD
1022,2009-04-21,650.52,EUR
1023,2008-11-24,888.72,USD
1024,2007-12-07,542.97,USD
1025,2015-11-18,933.93,USD
1026,1999-01-03,320.01,EUR
1027,2005-10-13,223.72,USD
1028,2015-01-01,245.51,EUR
1029,2011-01-15,520.08,GBP
1030,2014-04-13,151.58,USD
1031,2021-12-10,506.41,USD
1032,2016-02-01,854.64,EUR
1033,2003-07-13,554.48,USD
1034,2022-11-05,322.04,USD
1035,2006-07-30,613.12,USD
1036,2013-06-14,311.86,USD
1037,1999-07-27,366.86,GBP
1038,1999-02-19,448.50,EUR
1039,2008-11-05,926.19,EUR
1040,2002-02-26,258.28,USD
1041,2022-06-11,168.50,GBP
1042,2017-11-20,613.17,EUR
1043,2005-02-21,483.23,USD
1044,2007-09-17,947.95,USD
1045,2014-11-28,825.89,GBP
1046,2007-05-02,390.61,USD
1047,2020-08-24,268.97,EUR
1048,2018-04-22,886.13,EUR
1049,2009-09-12,782.12,USD
1050,2014-07-05,701.79,EUR
1051,2016-02-17,798.18,GBP
1052,2007-07-15,165.51,EUR
1053,2021-01-05,120.89,GBP
1054,2010-02-17,965.60,USD
1055,1999-04-16,862.82,GBP
1056,2023-06-19,191.14,USD
1057,1998-09-03,512.09,GBP
1058,2001-11-10,911.50,EUR
1059,2008-05-21,421.78,EUR
1060,2002-11-21,90.23,GBP
1061,2014-03-20,656.83,USD
1062,2006-08-26,87.39,GBP
1063,2011-12-18,116.26,EUR
1064,2010-12-11,166.32,GBP
1065,2015-11-24,371.10,USD
1066,2016-02-04,609.78,GBP
1067,2003-12-06,363.44,EUR
1068,1999-04-30,481.48,GBP
1069,2013-10-06,541.76,EUR
1070,2018-10-01,326.61,USD
1071,2013-10-18,825.21,EUR
1072,2006-02-24,383.04,EUR
1073,2010-02-25,799.11,GBP
1074,2007-11-01,935.00,GBP
1075,1999-10-25,531.39,EUR
1076,2005-04-08,565.53,EUR
1077,2011-08-06,205.72,USD
1078,1999-10-05,724.96,USD
1079,2006-01-22,740.96,EUR
1080,2023-07-30,653.59,GBP
1081,2021-05-12,334.85,USD
1082,2023-10-22,458.49,EUR
1083,2003-01-07,860.07,USD
1084,1999-12-05,767.93,GBP
1085,2000-02-15,321.41,GBP
1086,2002-12-27,49.66,USD
1087,2007-06-05,454.06,GBP
1088,2001-11-12,547.87,GBP
1089,2015-08-29,980.84,GBP
1090,2007-11-27,369.52,GBP
1091,2002-01-13,458.48,USD
1092,2017-11-07,447.03,GBP
1093,2020-07-26,969.11,GBP
1094,2018-04-24,667.70,EUR
1095,2007-03-29,562.44,GBP
1096,2020-12-17,168.30,USD
1097,2006-06-29,58.26,GBP
1098,2023-01-30,343.35,EUR
1099,2022-07-06,215.55,GBP
1100,2008-08-02,713.94,USD
1101,2009-03-14,78.83,EUR
1102,2014-01-19,456.12,USD
1103,2002-02-25,264.99,GBP
1104,2011-12-07,180.81,EUR
1105,2019-10-27,879.62,USD
1106,2008-09-02,925.87,EUR
1107,1998-04-07,676.52,GBP
1108,2017-12-18,175.45,GBP
1109,2013-10-07,915.94,USD
1110,2003-12-26,928.61,EUR
1111,2023-04-08,316.58,USD
1112,2003-04-17,719.61,USD
1113,2005-08-04,888.39,GBP
1114,2004-12-11,785.70,USD
1115,2016-03-20,271.43,EUR
1116,2010-12-24,17.21,USD
1117,2019-10-30,271.57,EUR
1118,2000-09-15,369.15,USD
1119,2006-11-04,145.95,GBP
1120,2011-11-10,588.22,EUR
1121,2005-03-28,426.29,USD
1122,2019-01-09,747.04,USD
1123,2010-12-27,221.32,GBP
1124,2001-03-22,60.74,EUR
1125,2019-01-07,984.62,USD
1126,2001-10-07,980.48,GBP
1127,2012-11-17,969.61,GBP
1128,2009-11-11,143.60,GBP
1129,2019-12-06,570.16,USD
1130,2006-07-07,712.81,USD
1131,1998-05-17,471.93,EUR
1132,2010-10-30,823.79,GBP
1133,2009-04-12,856.99,EUR
1134,2001-07-04,182.73,GBP
1135,1999-03-30,34.15,USD
1136,2004-07-05,389.38,USD
1137,2006-05-02,837.37,GBP
1138,2005-07-23,134.92,GBP
1139,2011-12-03,973.97,GBP
1140,2012-08-27,498.25,EUR
1141,2013-12-24,420.63,EUR
1142,2014-07-13,179.70,GBP
1143,2014-07-26,333.33,EUR
1144,2000-08-03,55.07,EUR
1145,2023-06-06,824.40,GBP
1146,2016-02-02,67.25,EUR
1147,2020-03-05,555.40,USD
1148,2005-01-24,393.65,GBP
1149,2001-08-07,186.97,GBP
1150,2008-03-16,215.48,EUR
1151,2017-11-18,835.60,USD
1152,2002-01-09,53.35,USD
1153,2019-07-04,251.10,EUR
1154,2014-09-16,4.67,EUR
1155,2020-12-07,558.63,EUR
1156,2010-09-15,95.36,GBP
1157,2000-06-25,675.52,GBP
1158,2016-11-23,444.89,EUR
1159,2017-09-05,12.53,GBP
1160,2005-11-28,950.94,EUR
1161,2014-12-29,388.63,EUR
1162,2017-11-17,739.42,GBP
1163,2013-08-13,744.85,EUR
1164,2019-01-12,112.46,GBP
1165,2012-07-09,678.35,USD
1166,2017-03-20,701.83,GBP
1167,2004-12-04,527.07,GBP
1168,2001-08-27,79.65,GBP
1169,2012-11-14,799.42,GBP
1170,2011-04-29,741.58,GBP
1171,2016-11-21,484.18,USD
1172,2004-02-21,393.31,USD
1173,2021-10-17,831.66,EUR
1174,2006-06-22,292.61,GBP
1175,2018-01-25,907.17,EUR
1176,2004-08-04,866.70,GBP
1177,2014-09-09,728.28,GBP
1178,2016-09-04,472.86,GBP
1179,2008-10-11,741.31,USD
1180,2015-10-12,343.20,EUR
1181,2008-03-12,237.58,EUR
1182,2022-08-03,983.83,EUR
1183,2007-12-05,333.25,GBP
1184,2002-04-05,246.81,GBP
1185,2009-04-14,930.42,USD
1186,2008-03-08,727.16,USD
1187,2008-02-28,710.39,GBP
1188,2003-01-26,965.14,GBP
1189,2023-06-06,106.15,USD
1190,2001-04-18,577.09,EUR
1191,2020-07-27,722.63,GBP
1192,2003-02-21,822.29,GBP
1193,2021-02-09,134.81,USD
1194,2015-08-01,714.42,EUR
1195,2006-08-06,738.97,USD
1196,2002-03-06,180.30,USD
1197,2000-07-31,530.99,EUR
1198,2000-02-13,489.04,EUR
1199,1998-09-06,921.03,GBP
1200,2007-07-24,603.54,USD
1201,2003-05-29,928.23,EUR
1202,2017-02-09,115.95,GBP
1203,2007-01-17,738.88,EUR
1204,2013-11-28,221.20,USD
1205,2013-04-25,965.78,GBP
1206,1998-07-10,336.04,EUR
1207,2008-09-25,489.91,GBP
1208,2021-07-15,468.87,GBP
1209,2019-12-08,58.02,GBP
1210,2013-11-08,131.60,USD
1211,2022-08-15,430.08,GBP
1212,2003-01-25,45.75,GBP
1213,2008-11-16,334.71,USD
1214,2006-08-31,910.54,USD
1215,1998-12-15,763.01,USD
1216,2003-02-04,28.46,USD
1217,2002-12-15,97.67,USD
1218,2006-04-24,197.92,GBP
1219,2011-01-04,901.67,GBP
1220,2015-01-31,190.06,GBP
1221,2009-03-24,706.73,GBP
1222,2010-01-20,583.07,EUR
1223,1999-02-10,449.74,EUR
1224,2019-11-08,658.68,USD
1225,1999-06-03,47.47,EUR
1226,2006-03-06,814.19,GBP
1227,2015-08-11,624.58,EUR
1228,2018-02-14,516.65,EUR
1229,2021-03-11,100.46,USD
1230,2012-10-08,693.40,EUR
1231,2011-12-18,172.60,GBP
1232,1999-12-17,278.06,EUR
1233,2014-03-12,954.21,USD
1234,2012-11-12,757.34,USD
1235,2015-05-27,464.57,USD
1236,1998-04-09,440.75,GBP
1237,2019-09-08,438.49,EUR
1238,1998-12-03,327.02,USD
1239,2000-01-14,827.89,EUR
1240,2004-06-11,358.38,USD
1241,2010-04-06,84.20,GBP
1242,2009-10-03,468.70,GBP
1243,2023-09-23,693.25,GBP
1244,2004-03-28,916.68,EUR
1245,2023-02-24,125.84,EUR
1246,2017-02-13,830.81,GBP
1247,2002-06-10,476.67,USD
1248,2008-09-05,185.99,GBP
1249,2001-03-26,399.45,USD
1250,2014-04-08,668.03,GBP
1251,2008-12-31,460.31,GBP
1252,2016-03-18,439.34,EUR
1253,2013-02-15,881.48,USD
1254,2019-08-07,661.25,USD
1255,2008-12-02,308.77,USD
1256,2004-10-06,178.75,EUR
1257,1998-04-29,881.01,USD
1258,2016-03-02,584.94,USD
1259,2023-07-07,397.37,EUR
1260,2000-12-22,189.50,USD
1261,2011-11-03,331.45,GBP
1262,2023-08-27,723.56,GBP
1263,2013-04-10,97.33,EUR
1264,2001-08-04,767.67,EUR
1265,2011-08-25,761.84,USD
1266,2018-12-27,468.89,GBP
1267,2017-03-18,946.29,EUR
1268,2019-09-26,419.45,EUR
1269,2010-05-17,338.56,GBP
1270,1999-01-14,995.17,EUR
1271,2010-01-09,311.51,GBP
1272,1998-11-25,287.14,EUR
1273,2015-12-04,588.09,EUR
1274,2010-09-05,658.87,GBP
1275,2002-06-20,258.83,EUR
1276,2000-07-19,170.10,GBP
1277,2000-03-07,104.95,EUR
1278,2023-10-25,448.16,GBP
1279,2004-02-18,7.61,EUR
1280,2010-02-21,704.77,GBP
1281,1998-09-03,839.71,USD
1282,1999-03-28,279.16,USD
1283,2012-08-28,983.15,EUR
1284,2019-10-25,532.25,GBP
1285,2013-02-25,229.72,EUR
1286,2016-08-01,60.59,EUR
1287,2013-01-02,648.96,GBP
1288,2015-12-04,337.87,USD
1289,1998-08-11,34.73,USD
1290,2023-04-22,858.33,USD
1291,2000-07-06,545.12,GBP
1292,2012-10-07,206.36,EUR
1293,1998-11-01,205.72,EUR
1294,2004-05-26,695.00,EUR
1295,2014-01-19,475.12,USD
1296,2013-06-08,707.03,GBP
1297,2022-11-24,202.07,GBP
1298,2023-10-17,434.63,EUR
1299,2009-07-26,933.48,USD
1300,1999-06-03,849.43,USD
1301,2022-08-25,926.84,USD
1302,2023-02-02,365.72,USD
1303,2021-06-23,695.20,USD
1304,2003-12-01,332.50,EUR
1305,2023-01-14,624.59,EUR
1306,2014-04-06,198.38,GBP
1307,2008-03-27,526.39,EUR
1308,1999-04-03,819.71,EUR
1309,2003-06-26,79.86,GBP
1310,2020-07-06,269.61,GBP
1311,2006-02-26,340.62,GBP
1312,2014-05-27,967.78,EUR
1313,2005-12-17,967.97,EUR
1314,2021-09-15,39.06,USD
1315,2008-11-18,579.75,USD
1316,2007-07-25,834.78,USD
1317,2015-06-14,604.06,EUR
1318,2012-07-11,35.69,EUR
1319,1998-09-10,86.77,GBP
1320,2016-01-10,884.70,USD
1321,2000-09-09,299.99,GBP
1322,2014-11-13,538.30,USD
1323,2008-01-20,41.24,USD
1324,1998-12-07,344.82,GBP
1325,2017-06-17,317.97,EUR
1326,2013-11-22,267.34,USD
1327,2017-02-03,843.41,USD
1328,2011-05-22,654.52,EUR
1329,2023-07-20,206.42,USD
1330,2009-12-28,986.05,EUR
1331,2011-06-18,371.36,EUR
1332,2012-11-14,6.15,USD
1333,2009-03-15,212.80,USD
1334,2018-04-28,278.96,GBP
1335,2000-05-04,276.01,GBP
1336,2014-03-02,61.54,USD
1337,2006-03-06,570.91,EUR
1338,2011-05-08,899.04,EUR
1339,2003-01-02,200.13,EUR
1340,2003-12-26,397.76,EUR
1341,2020-07-19,965.71,USD
1342,2002-05-18,985.74,EUR
1343,2018-11-02,895.91,USD
1344,2002-01-18,543.90,USD
1345,2015-10-18,440.96,EUR
1346,2008-07-10,264.95,GBP
1347,1998-09-09,50.64,EUR
1348,2020-08-23,781.11,EUR
1349,2023-10-15,565.26,GBP
1350,2002-09-15,955.86,EUR
1351,2000-03-02,415.83,EUR
1352,2002-12-13,158.89,USD
1353,2004-02-04,689.67,USD
1354,1998-02-12,235.59,EUR
1355,2022-03-30,194.90,GBP
1356,2022-06-21,657.31,EUR
1357,2021-10-09,464.43,USD
1358,2001-06-20,459.02,EUR
1359,2008-01-18,959.65,EUR
1360,2010-03-31,923.19,EUR
1361,1998-09-07,347.87,USD
1362,2001-02-03,57.61,EUR
1363,2020-10-27,63.72,USD
1364,2022-12-20,476.28,USD
1365,1998-06-23,427.91,GBP
1366,1999-11-10,857.05,USD
1367,2022-05-27,370.80,GBP
1368,2012-11-02,905.77,USD
1369,2010-01-18,524.34,USD
1370,2012-04-11,708.78,USD
1371,2015-03-07,199.22,USD
1372,2015-04-16,538.35,EUR
1373,1998-03-28,314.38,GBP
1374,2020-06-23,334.79,GBP
1375,2014-11-29,316.57,EUR
1376,2003-03-19,114.78,GBP
1377,1999-07-06,940.01,EUR
1378,2016-03-15,910.88,GBP
1379,2012-07-20,898.64,GBP
1380,2017-11-05,720.51,GBP
1381,2012-02-28,598.02,GBP
1382,1998-01-16,621.58,GBP
1383,2019-02-10,669.63,USD
1384,2022-07-02,498.93,EUR
1385,2014-12-29,466.57,GBP
1386,2000-11-16,516.79,GBP
1387,2009-12-13,804.22,GBP
1388,2012-06-13,95.36,GBP
1389,2022-05-12,871.63,EUR
1390,2009-11-19,344.77,USD
1391,2013-08-07,685.25,GBP
1392,2019-05-19,749.03,EUR
1393,2004-05-16,87.31,GBP
1394,2014-05-02,687.72,EUR
1395,2021-08-30,222.68,USD
1396,2008-09-14,884.00,EUR
1397,2004-11-02,868.45,USD
1398,2005-12-21,840.55,GBP
1399,1999-12-10,423.00,USD
1400,2014-03-25,562.06,EUR
1401,2016-05-23,202.64,GBP
1402,2009-04-13,492.71,EUR
1403,2014-05-13,468.46,GBP
1404,2021-06-11,684.34,USD
1405,2018-04-24,869.00,EUR
1406,2010-05-03,519.45,USD
1407,2018-01-06,911.97,EUR
1408,2018-02-26,832.82,USD
1409,2005-10-30,995.57,GBP
1410,2004-09-21,8.75,GBP
1411,2003-11-09,481.93,USD
1412,2021-05-11,866.42,EUR
1413,2014-08-19,687.01,USD
1414,2015-02-05,332.43,EUR
1415,2022-12-13,264.26,EUR
1416,2023-08-05,341.35,EUR
1417,2006-01-02,402.78,GBP
1418,2022-06-07,360.91,USD
1419,2009-06-20,317.97,USD
1420,2017-08-26,120.70,GBP
1421,2020-02-18,117.43,EUR
1422,2003-10-04,555.62,USD
1423,2014-09-02,58.54,GBP
1424,2017-11-07,493.47,USD
1425,1999-11-16,934.93,USD
1426,2016-04-19,565.87,GBP
1427,2009-07-09,462.83,EUR
1428,2015-04-15,759.51,EUR
1429,2006-08-06,934.09,GBP
1430,2014-09-14,84.04,GBP
1431,2007-02-11,432.81,EUR
1432,2001-08-02,991.95,USD
1433,2015-01-08,516.45,GBP
1434,2016-08-08,651.90,GBP
1435,1999-02-24,142.30,GBP
1436,2023-04-12,607.26,USD
1437,2017-07-25,544.80,USD
1438,2005-11-27,86.32,USD
1439,2015-11-02,644.91,EUR
1440,2020-12-16,987.71,EUR
1441,2008-06-04,971.52,EUR
1442,2016-01-08,710.97,EUR
1443,2011-03-10,726.94,USD
1444,2015-05-20,603.79,EUR
1445,2002-01-15,290.28,EUR
1446,2023-08-13,21.28,EUR
1447,2020-04-16,116.67,EUR
1448,2023-04-27,596.43,EUR
1449,2006-12-19,933.00,USD
1450,2019-08-29,72.79,GBP
1451,2016-09-30,766.38,EUR
1452,2016-04-03,66.66,GBP
1453,2004-07-12,421.07,USD
1454,2006-07-15,680.24,EUR
1455,2006-05-08,707.32,USD
1456,2021-04-29,344.85,EUR
1457,2012-01-16,503.95,USD
1458,2011-05-28,729.35,USD
1459,2020-12-02,551.79,GBP
1460,2000-04-18,403.19,USD
1461,2009-02-23,499.37,USD
1462,2022-03-16,337.96,USD
1463,2007-01-23,173.68,EUR
1464,2007-04-23,704.65,GBP
1465,2014-10-08,609.46,GBP
1466,2019-12-08,931.44,GBP
1467,2004-05-03,480.36,USD
1468,2006-12-26,599.25,GBP
1469,2022-12-12,871.17,EUR
1470,2012-02-05,12.15,GBP
1471,2001-01-13,536.99,GBP
1472,2012-07-07,47.28,USD
1473,2007-11-09,576.54,USD
1474,2006-12-30,932.34,EUR
1475,2018-05-24,533.15,GBP
1476,2017-12-15,268.20,EUR
1477,2000-08-03,237.10,USD
1478,2003-08-02,65.17,EUR
1479,2001-03-24,782.56,USD
1480,2006-01-30,19.60,GBP
1481,2023-03-03,967.26,EUR
1482,2020-05-07,290.41,GBP
1483,2011-03-25,277.59,GBP
1484,2005-02-17,192.07,GBP
1485,2007-04-13,677.63,EUR
1486,2018-11-21,125.82,EUR
1487,2002-02-08,66.94,USD
1488,2008-01-15,864.60,USD
1489,2017-11-05,900.03,USD
1490,2004-12-11,75.27,GBP
1491,2003-12-26,55.73,EUR
1492,2018-01-08,385.87,EUR
1493,2012-04-19,927.60,GBP
1494,2004-11-27,406.75,USD
1495,2012-07-20,720.23,EUR
1496,2004-10-24,873.13,EUR
1497,2015-07-25,44.17,USD
1498,2015-01-17,205.45,GBP
1499,2011-01-21,293.76,GBP
1500,2022-06-25,910.89,EUR
1501,2004-02-29,609.76,EUR
1502,2006-04-02,564.42,USD
1503,2016-01-03,150.91,EUR
1504,2013-10-13,161.07,GBP
1505,2007-06-11,860.99,GBP
1506,2021-08-11,96.59,USD
1507,2019-12-23,457.06,EUR
1508,2020-04-10,122.88,EUR
1509,2019-09-30,368.00,USD
1510,2022-04-04,992.22,EUR
1511,2007-01-12,184.11,USD
1512,2010-03-01,298.76,GBP
1513,2011-06-14,43.47,GBP
1514,2002-07-08,2.72,USD
1515,2006-09-20,200.51,GBP
1516,2011-06-17,66.60,EUR
1517,2012-12-11,460.05,USD
1518,2019-07-31,325.26,USD
1519,2014-05-01,235.43,EUR
1520,2011-05-19,91.99,GBP
1521,2023-01-31,597.35,EUR
1522,2022-09-28,149.04,EUR
1523,2015-08-23,605.76,EUR
1524,1999-07-07,52.91,GBP
1525,2023-12-26,128.43,USD
1526,2003-12-03,545.37,GBP
1527,2013-10-30,100.92,USD
1528,2005-05-09,472.12,EUR
1529,2002-01-15,435.67,EUR
1530,2019-07-18,398.65,EUR
1531,2009-09-20,124.22,EUR
1532,2008-09-16,154.44,EUR
1533,2020-04-03,355.50,GBP
1534,2022-04-09,155.11,USD
1535,2018-12-26,323.39,EUR
1536,2023-07-01,702.84,EUR
1537,2020-09-25,336.84,USD
1538,2006-11-14,372.56,USD
1539,2022-11-28,267.67,EUR
1540,2008-10-05,953.34,GBP
1541,2020-07-05,315.10,EUR
1542,1998-09-05,139.61,EUR
1543,2019-11-28,920.35,GBP
1544,2007-06-18,904.03,GBP
1545,2008-04-14,115.08,EUR
1546,2004-11-22,347.25,EUR
1547,2017-01-07,516.46,GBP
1548,2021-03-29,144.67,USD
1549,2023-07-24,159.27,EUR
1550,2023-12-14,286.24,EUR
1551,2008-12-04,781.26,GBP
1552,2000-10-15,323.10,EUR
1553,2013-02-17,129.54,EUR
1554,2007-08-22,811.35,GBP
1555,2005-11-02,398.94,USD
1556,2001-10-08,996.03,USD
1557,2006-03-15,15.11,USD
1558,2016-06-24,534.60,EUR
1559,2001-12-13,321.91,EUR
1560,2020-12-09,890.72,EUR
1561,2004-10-13,452.30,EUR
1562,2007-02-21,260.78,EUR
1563,2012-11-07,929.77,EUR
1564,1998-02-16,629.78,EUR
1565,2020-04-23,689.85,USD
1566,2001-02-05,985.95,GBP
1567,2000-10-23,261.88,GBP
1568,2000-04-04,480.21,USD
1569,2002-02-22,854.20,GBP
1570,2013-08-31,764.85,EUR
1571,2020-02-05,882.74,GBP
1572,2020-04-05,177.87,USD
1573,2011-08-04,70.17,GBP
1574,2018-11-29,892.41,GBP
1575,2005-05-22,571.58,USD
1576,2021-01-04,392.86,GBP
1577,2021-11-06,859.78,GBP
1578,2003-03-13,90.17,USD
1579,2008-05-30,315.71,EUR
1580,2018-07-17,737.10,EUR
1581,2020-02-06,754.66,GBP
1582,2000-04-02,514.81,GBP
1583,2015-09-17,822.50,GBP
1584,2013-05-15,497.78,USD
1585,2001-11-28,300.29,GBP
1586,2013-03-26,870.37,GBP
1587,2017-02-19,400.45,EUR
1588,2011-06-24,642.01,GBP
1589,1998-09-25,145.96,USD
1590,2016-10-12,539.45,GBP
1591,2011-06-08,600.63,EUR
1592,2013-01-17,715.87,EUR
1593,2001-09-23,464.62,USD
1594,2018-11-25,812.69,EUR
1595,2011-02-08,441.17,EUR
1596,2010-02-27,246.48,GBP
1597,2017-10-30,535.04,GBP
1598,2022-02-21,317.84,EUR
1599,2007-09-15,896.15,GBP
1600,1999-11-12,493.36,EUR
1601,2015-06-25,356.83,USD
1602,2004-10-08,475.97,EUR
1603,2008-01-22,461.78,GBP
1604,2015-09-10,405.44,USD
1605,2012-04-15,665.21,GBP
1606,2006-07-01,213.61,USD
1607,2021-08-25,12.87,EUR
1608,2005-11-12,136.97,EUR
1609,2018-05-23,741.89,GBP
1610,2009-04-02,966.45,USD
1611,2002-07-12,725.40,GBP
1612,2021-01-19,874.08,USD
1613,2004-01-22,988.40,USD
1614,2016-08-30,100.48,GBP
1615,2012-11-08,583.08,USD
1616,2011-04-09,475.24,USD
1617,2014-11-11,685.43,GBP
1618,2000-09-04,858.99,USD
1619,2020-02-17,477.73,GBP
1620,1998-10-22,75.68,GBP
1621,2003-05-05,731.61,USD
1622,2018-01-31,408.82,GBP
1623,2004-10-31,956.33,GBP
1624,2018-08-02,47.01,USD
1625,2019-08-23,180.55,EUR
1626,2010-03-06,190.43,EUR
1627,2023-11-15,666.83,EUR
1628,2015-08-06,228.51,GBP
1629,2010-08-07,823.20,EUR
1630,2011-01-23,714.40,EUR
1631,2016-11-14,719.54,USD
1632,2001-10-13,887.69,GBP
1633,2015-01-25,647.17,GBP
1634,2014-02-28,906.51,USD
1635,2012-07-17,213.17,GBP
1636,2020-03-28,64.33,GBP
1637,2013-07-30,184.34,EUR
1638,2021-02-23,81.80,EUR
1639,2011-10-26,968.76,GBP
